event_key	cell_type	event_type	gene_id	gene_symbol	n_form1_isos	n_form2_isos	form1_any_ptc	form2_any_ptc	form1_ptc_known	form2_ptc_known	ptc_differs	ptc_in_inclusion	ptc_in_skipping
DD:SE:55088	DD	SE	ENSG00000140650	PMM2	2	2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:55173	DD	SE	ENSG00000214753	HNRNPUL2	4	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:55360	DD	SE	ENSG00000105879	CBLL1	1	2	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:55433	DD	SE	ENSG00000119777	TMEM214	1	2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:55453	DD	SE	ENSG00000119777	TMEM214	2	1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:55512	DD	SE	ENSG00000116584	ARHGEF2	8	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:55513	DD	SE	ENSG00000116584	ARHGEF2	8	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:55554	DD	SE	ENSG00000221978	CCNL2	1	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:55616	DD	SE	ENSG00000172113	NME6	3	3	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:55809	DD	SE	ENSG00000119772	DNMT3A	8	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:55819	DD	SE	ENSG00000119772	DNMT3A	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:56279	DD	SE	ENSG00000186654	PRR5	10	2	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:56411	DD	SE	ENSG00000117262	GPR89A	1	3	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:56587	DD	SE	ENSG00000158864	NDUFS2	1	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:56688	DD	SE	ENSG00000100439	ABHD4	1	3	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:56805	DD	SE	ENSG00000170381	SEMA3E	8	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:56811	DD	SE	ENSG00000136932	TRMO	2	3	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:56949	DD	SE	ENSG00000138035	PNPT1	11	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:57070	DD	SE	ENSG00000116001	TIA1	3	8	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:57557	DD	SE	ENSG00000109667	SLC2A9	16	3	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:57572	DD	SE	ENSG00000109667	SLC2A9	12	13	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:57616	DD	SE	ENSG00000134326	CMPK2	1	6	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:57627	DD	SE	ENSG00000004534	RBM6	3	2	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:57645	DD	SE	ENSG00000004534	RBM6	4	2	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:57696	DD	SE	ENSG00000147852	VLDLR	8	4	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:57735	DD	SE	ENSG00000140943	MBTPS1	2	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:57745	DD	SE	ENSG00000140943	MBTPS1	2	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:58137	DD	SE	ENSG00000104613	INTS10	3	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:58177	DD	SE	ENSG00000163029	SMC6	1	9	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:58345	DD	SE	ENSG00000109689	STIM2	9	2	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:58401	DD	SE	ENSG00000141378	PTRH2	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:58460	DD	SE	ENSG00000167535	CACNB3	5	5	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:58674	DD	SE	ENSG00000128609	NDUFA5	1	2	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:58679	DD	SE	ENSG00000128609	NDUFA5	1	2	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:58781	DD	SE	ENSG00000114982	KANSL3	1	15	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:58871	DD	SE	ENSG00000029639	TFB1M	1	5	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:58969	DD	SE	ENSG00000095059	DHPS	4	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:59070	DD	SE	ENSG00000162923	WDR26	1	6	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:59171	DD	SE	ENSG00000130813	SHFL	3	4	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:59396	DD	SE	ENSG00000126107	HECTD3	3	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:59459	DD	SE	ENSG00000058799	YIPF1	1	4	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:59500	DD	SE	ENSG00000184432	COPB2	2	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:59782	DD	SE	ENSG00000087338	GMCL1	3	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:59871	DD	SE	ENSG00000173726	TOMM20	1	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:59887	DD	SE	ENSG00000128185	DGCR6L	1	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:60085	DD	SE	ENSG00000147475	ERLIN2	6	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:60100	DD	SE	ENSG00000129451	KLK10	6	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:60101	DD	SE	ENSG00000135778	NTPCR	3	1	FALSE	FALSE	TRUE	FALSE	NA	FALSE	FALSE
DD:SE:60797	DD	SE	ENSG00000183955	KMT5A	1	2	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:61066	DD	SE	ENSG00000198408	OGA	1	1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:61075	DD	SE	ENSG00000198408	OGA	1	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:61157	DD	SE	ENSG00000134072	CAMK1	7	5	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:61263	DD	SE	ENSG00000164024	METAP1	2	5	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:61326	DD	SE	ENSG00000162302	RPS6KA4	12	1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:61567	DD	SE	ENSG00000115275	MOGS	2	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:61602	DD	SE	ENSG00000163322	ABRAXAS1	10	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:61627	DD	SE	ENSG00000117682	DHDDS	2	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:61631	DD	SE	ENSG00000117682	DHDDS	9	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:61823	DD	SE	ENSG00000132912	DCTN4	5	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:61824	DD	SE	ENSG00000132912	DCTN4	1	4	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:61885	DD	SE	ENSG00000143507	DUSP10	2	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:61912	DD	SE	ENSG00000168522	FNTA	4	1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:62000	DD	SE	ENSG00000143353	LYPLAL1	5	2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:62004	DD	SE	ENSG00000143353	LYPLAL1	2	2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:62042	DD	SE	ENSG00000116752	BCAS2	1	1	FALSE	FALSE	TRUE	FALSE	NA	FALSE	FALSE
DD:SE:62080	DD	SE	ENSG00000206562	METTL6	1	3	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:62233	DD	SE	ENSG00000168255	POLR2J3	1	4	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:62339	DD	SE	ENSG00000158863	FHIP2B	1	8	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:62501	DD	SE	ENSG00000110046	ATG2A	4	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:62534	DD	SE	ENSG00000076258	FMO4	1	2	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:62537	DD	SE	ENSG00000076258	FMO4	2	2	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:62583	DD	SE	ENSG00000013441	CLK1	5	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:62587	DD	SE	ENSG00000013441	CLK1	1	2	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:62598	DD	SE	ENSG00000048740	CELF2	14	2	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:62638	DD	SE	ENSG00000166233	ARIH1	1	4	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:62724	DD	SE	ENSG00000117595	IRF6	1	7	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:62859	DD	SE	ENSG00000163517	HDAC11	5	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:62974	DD	SE	ENSG00000163249	CCNYL1	6	3	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:62998	DD	SE	ENSG00000114670	NEK11	18	3	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:63129	DD	SE	ENSG00000109184	DCUN1D4	1	6	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:63212	DD	SE	ENSG00000100600	LGMN	5	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:63403	DD	SE	ENSG00000145476	CYP4V2	6	2	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:63477	DD	SE	ENSG00000164961	WASHC5	3	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:63557	DD	SE	ENSG00000167522	ANKRD11	1	4	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:63665	DD	SE	ENSG00000143842	SOX13	9	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:63741	DD	SE	ENSG00000133627	ACTR3B	7	8	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:63811	DD	SE	ENSG00000116062	MSH6	5	2	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:64024	DD	SE	ENSG00000163444	TMEM183A	1	3	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:64056	DD	SE	ENSG00000122335	SERAC1	6	4	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:64312	DD	SE	ENSG00000176393	RNPEP	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:64450	DD	SE	ENSG00000176896	TCEANC	3	3	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:64458	DD	SE	ENSG00000118564	FBXL5	3	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:64525	DD	SE	ENSG00000133739	LRRCC1	11	2	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:64551	DD	SE	ENSG00000162104	ADCY9	10	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:64662	DD	SE	ENSG00000117625	RCOR3	1	8	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:64684	DD	SE	ENSG00000117625	RCOR3	3	4	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:64688	DD	SE	ENSG00000117625	RCOR3	2	2	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:65037	DD	SE	ENSG00000112984	KIF20A	10	5	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:65089	DD	SE	ENSG00000166224	SGPL1	1	1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:65093	DD	SE	ENSG00000166224	SGPL1	10	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:65337	DD	SE	ENSG00000185808	PIGP	3	5	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:65756	DD	SE	ENSG00000187838	PLSCR3	5	2	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:65797	DD	SE	ENSG00000162885	B3GALNT2	10	2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:66029	DD	SE	ENSG00000075213	SEMA3A	6	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:66081	DD	SE	ENSG00000198860	TSEN15	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:66177	DD	SE	ENSG00000025156	HSF2	4	2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:66257	DD	SE	ENSG00000120662	MTRF1	1	34	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:66283	DD	SE	ENSG00000155229	MMS19	12	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:66389	DD	SE	ENSG00000171055	FEZ2	2	2	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:66544	DD	SE	ENSG00000068120	COASY	4	2	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:66613	DD	SE	ENSG00000141013	GAS8	9	4	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:66967	DD	SE	ENSG00000134684	YARS1	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:66993	DD	SE	ENSG00000117620	SLC35A3	8	4	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:67009	DD	SE	ENSG00000283761	ENSG00000283761	1	2	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:67369	DD	SE	ENSG00000128654	MTX2	3	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:67397	DD	SE	ENSG00000183814	LIN9	17	4	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:67962	DD	SE	ENSG00000136628	EPRS1	4	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:68108	DD	SE	ENSG00000137814	HAUS2	3	4	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:68124	DD	SE	ENSG00000182795	C1orf116	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:68274	DD	SE	ENSG00000149823	VPS51	2	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:68317	DD	SE	ENSG00000163393	SLC22A15	34	1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:68447	DD	SE	ENSG00000166747	AP1G1	4	2	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:68536	DD	SE	ENSG00000074356	NCBP3	6	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:68560	DD	SE	ENSG00000135776	ABCB10	6	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:68662	DD	SE	ENSG00000055130	CUL1	3	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:68693	DD	SE	ENSG00000136522	MRPL47	2	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:69100	DD	SE	ENSG00000099992	TBC1D10A	1	2	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:69111	DD	SE	ENSG00000099992	TBC1D10A	3	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:69117	DD	SE	ENSG00000197937	ZNF347	6	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:69372	DD	SE	ENSG00000180098	TRNAU1AP	1	2	FALSE	FALSE	FALSE	TRUE	NA	FALSE	FALSE
DD:SE:69429	DD	SE	ENSG00000070785	EIF2B3	5	1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:69440	DD	SE	ENSG00000070785	EIF2B3	1	5	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:69455	DD	SE	ENSG00000160688	FLAD1	4	1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:69570	DD	SE	ENSG00000169398	PTK2	4	2	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:70153	DD	SE	ENSG00000118965	WDR35	5	3	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:70331	DD	SE	ENSG00000115484	CCT4	1	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:70424	DD	SE	ENSG00000136636	KCTD3	1	9	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:70459	DD	SE	ENSG00000173535	TNFRSF10C	2	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:70524	DD	SE	ENSG00000109674	NEIL3	18	6	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:70547	DD	SE	ENSG00000169756	LIMS1	5	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:70569	DD	SE	ENSG00000072849	DERL2	3	1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:70711	DD	SE	ENSG00000143374	TARS2	5	2	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:70748	DD	SE	ENSG00000157625	TAB3	13	2	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:70902	DD	SE	ENSG00000115145	STAM2	5	1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:71356	DD	SE	ENSG00000078618	NRDC	1	3	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:71358	DD	SE	ENSG00000078618	NRDC	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:71614	DD	SE	ENSG00000133731	IMPA1	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:71620	DD	SE	ENSG00000133731	IMPA1	4	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:71695	DD	SE	ENSG00000081985	IL12RB2	12	2	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:72194	DD	SE	ENSG00000187187	ZNF546	1	3	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:72199	DD	SE	ENSG00000038002	AGA	1	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:72785	DD	SE	ENSG00000119596	YLPM1	5	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:72815	DD	SE	ENSG00000213079	SCAF8	11	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:72886	DD	SE	ENSG00000132780	NASP	1	2	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:72889	DD	SE	ENSG00000132780	NASP	1	2	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:72947	DD	SE	ENSG00000197008	ZNF138	1	3	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:72953	DD	SE	ENSG00000197008	ZNF138	1	3	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:73089	DD	SE	ENSG00000167721	TSR1	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:73097	DD	SE	ENSG00000160803	UBQLN4	7	1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:73112	DD	SE	ENSG00000109805	NCAPG	8	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:73251	DD	SE	ENSG00000179091	CYC1	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:73541	DD	SE	ENSG00000167700	MFSD3	4	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:73556	DD	SE	ENSG00000188807	TMEM201	1	7	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:73705	DD	SE	ENSG00000154102	C16orf74	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:73741	DD	SE	ENSG00000086189	DIMT1	4	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:73750	DD	SE	ENSG00000086189	DIMT1	3	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:73772	DD	SE	ENSG00000125864	BFSP1	14	5	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:73872	DD	SE	ENSG00000096717	SIRT1	3	6	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:73937	DD	SE	ENSG00000184203	PPP1R2	2	1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:74004	DD	SE	ENSG00000004866	ST7	8	4	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:74029	DD	SE	ENSG00000004866	ST7	4	9	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:74287	DD	SE	ENSG00000121578	B4GALT4	5	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:74368	DD	SE	ENSG00000171793	CTPS1	6	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:74464	DD	SE	ENSG00000167965	MLST8	6	2	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:74477	DD	SE	ENSG00000124608	AARS2	9	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:74480	DD	SE	ENSG00000124608	AARS2	9	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:74524	DD	SE	ENSG00000164180	TMEM161B	33	9	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:74571	DD	SE	ENSG00000119004	CYP20A1	7	4	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:74706	DD	SE	ENSG00000225190	PLEKHM1	2	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:74932	DD	SE	ENSG00000162736	NCSTN	1	2	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:75222	DD	SE	ENSG00000110931	CAMKK2	12	1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:75233	DD	SE	ENSG00000110931	CAMKK2	11	2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:75312	DD	SE	ENSG00000115919	KYNU	6	1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:75708	DD	SE	ENSG00000056050	HPF1	2	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:75731	DD	SE	ENSG00000171928	TVP23B	2	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:75938	DD	SE	ENSG00000139437	TCHP	7	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:76336	DD	SE	ENSG00000144029	MRPS5	2	2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:SE:76385	DD	SE	ENSG00000166197	NOLC1	3	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:76529	DD	SE	ENSG00000134574	DDB2	4	3	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:76799	DD	SE	ENSG00000156931	VPS8	1	8	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:76860	DD	SE	ENSG00000004455	AK2	3	2	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:76940	DD	SE	ENSG00000139684	ESD	1	3	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:77399	DD	SE	ENSG00000185000	DGAT1	4	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:SE:77436	DD	SE	ENSG00000142327	RNPEPL1	4	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:77473	DD	SE	ENSG00000132581	SDF2	1	2	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:77557	DD	SE	ENSG00000171853	TRAPPC12	5	2	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:77658	DD	SE	ENSG00000169087	HSPBAP1	2	11	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:77716	DD	SE	ENSG00000117533	VAMP4	3	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:SE:77898	DD	SE	ENSG00000058085	LAMC2	6	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:77922	DD	SE	ENSG00000151413	NUBPL	1	5	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:SE:77966	DD	SE	ENSG00000142910	TINAGL1	3	2	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
