comparator_isoform_id	gene_id	reference_isoform_id	subclass	stop_tx_pos_used	in_last_exon	distance_to_start_nt	exon_length_at_stop_nt	within_50nt_of_last_ej	mashr_posterior_mean_logfc	chr	h5_split	our_model_prob
ENSG00000135108.17.novel1	ENSG00000135108.17	ENST00000622495.5	NMD+/PTC+	557	FALSE	557	95	FALSE	3.79272987086009	chr12	train	0.990546
ENSG00000135124.17.novel1	ENSG00000135124.17	ENST00000337233.9	NMD+/PTC+	790	FALSE	790	81	FALSE	2.90749767095322	chr12	train	0.97890306
ENSG00000135164.20.novel1	ENSG00000135164.20	ENST00000331242.12	Control	2879	TRUE	2879	1362	TRUE	-0.0138381039831821	chr7	test	0.0727419
ENSG00000135241.18.novel2	ENSG00000135241.18	ENST00000257694.13	NMD+/PTC+	2284	FALSE	2284	69	FALSE	4.59490968534728	chr7	test	0.65879506
ENSG00000135269.19.novel3	ENSG00000135269.19	ENST00000358204.9	NMD+/PTC+	709	FALSE	709	1477	FALSE	3.14350107069553	chr7	test	0.6583207
ENSG00000135451.14.novel5	ENSG00000135451.14	ENST00000257909.8	NMD+/PTC+	616	FALSE	616	138	FALSE	2.15178641579398	chr12	train	0.9636301
ENSG00000135655.17.novel26	ENSG00000135655.17	ENST00000353364.7	NMD+/PTC+	1284	FALSE	1284	146	FALSE	5.01901522756952	chr12	train	0.9534362
ENSG00000135678.13.novel1	ENSG00000135678.13	ENST00000551568.6	NMD+/PTC+	287	FALSE	287	173	FALSE	1.56355939742205	chr12	train	0.96135306
ENSG00000135678.13.novel2	ENSG00000135678.13	ENST00000551568.6	Control	1035	TRUE	1035	1832	TRUE	0.19221445613203	chr12	train	0.050922837
ENSG00000135838.15.novel19	ENSG00000135838.15	ENST00000879502.1	NMD+/PTC+	559	FALSE	559	387	FALSE	2.1359570388863	chr1	test	0.92819697
ENSG00000135838.15.novel5	ENSG00000135838.15	ENST00000879502.1	Control	1295	FALSE	1295	40	TRUE	-0.0188276778191135	chr1	test	0.1500861
ENSG00000135953.12.novel1	ENSG00000135953.12	ENST00000258436.10	NMD+/PTC+	567	FALSE	567	179	FALSE	0.484176082404197			
ENSG00000135953.12.novel4	ENSG00000135953.12	ENST00000258436.10	Control	1390	TRUE	1390	4585	TRUE	0.0961597315695147	chr2	val	0.8948661
ENSG00000135974.12.novel2	ENSG00000135974.12	ENST00000258457.7	NMD+/PTC+	385	FALSE	385	157	FALSE	3.67131024060936	chr2	val	0.59523535
ENSG00000136045.13.novel1	ENSG00000136045.13	ENST00000412830.8	NMD+/PTC+	913	FALSE	913	97	FALSE	5.13753454813042	chr12	train	0.98500097
ENSG00000136045.13.novel30	ENSG00000136045.13	ENST00000412830.8	Control	957	TRUE	957	162	TRUE	0.050687720439593	chr12	train	0.117756866
ENSG00000136051.16.novel3	ENSG00000136051.16	ENST00000332180.10	Control	621	TRUE	621	2072	TRUE	0.131491144995182	chr12	train	0.070035435
ENSG00000136051.16.novel48	ENSG00000136051.16	ENST00000332180.10	NMD+/PTC+	674	FALSE	674	116	FALSE	2.99903700766118	chr12	train	0.99820125
ENSG00000136143.17.novel1	ENSG00000136143.17	ENST00000646932.1	NMD+/PTC+	212	FALSE	212	100	FALSE	0.784619882361553			
ENSG00000136144.13.novel5	ENSG00000136144.13	ENST00000378302.7	NMD+/PTC+	1504	FALSE	1504	158	FALSE	3.05091377224649	chr13	train	0.9806995
ENSG00000136152.16.novel3	ENSG00000136152.16	ENST00000349995.10	NMD+/PTC+	545	FALSE	545	135	FALSE	2.65861844503769	chr13	train	0.99352723
ENSG00000136152.16.novel5	ENSG00000136152.16	ENST00000349995.10	Control	2007	TRUE	2007	278	TRUE	-0.0038303011685584	chr13	train	0.15835378
ENSG00000136243.19.novel1	ENSG00000136243.19	ENST00000258742.10	NMD+/PTC+	814	FALSE	814	87	FALSE	4.21333319535548	chr7	test	0.7960664
ENSG00000136243.19.novel10	ENSG00000136243.19	ENST00000258742.10	Control	635	FALSE	635	87	TRUE	0.0253657481083571	chr7	test	0.13010153
ENSG00000136536.16.novel2	ENSG00000136536.16	ENST00000856570.1	NMD+/PTC+	2417	FALSE	2417	114	FALSE	2.32814093724409	chr2	val	0.799155
ENSG00000136643.13.novel1	ENSG00000136643.13	ENST00000366960.8	Control	3278	TRUE	3278	2340	TRUE	0.00261747589761067	chr1	test	0.057293255
ENSG00000136783.11.novel1	ENSG00000136783.11	ENST00000374767.5	Control	1036	TRUE	1036	1722	TRUE	-0.0625994539875144	chr9	train	0.029057994
ENSG00000136783.11.novel3	ENSG00000136783.11	ENST00000374767.5	NMD+/PTC+	616	FALSE	616	92	FALSE	5.30095338557462	chr9	train	0.9740582
ENSG00000136856.19.novel1	ENSG00000136856.19	ENST00000373371.8	Control	1422	TRUE	1422	463	TRUE	-0.0243121172712294	chr9	train	0.06184189
ENSG00000136856.19.novel3	ENSG00000136856.19	ENST00000373371.8	NMD+/PTC+	748	FALSE	748	144	FALSE	2.57460646696103	chr9	train	0.9909738
ENSG00000136877.17.novel1	ENSG00000136877.17	ENST00000373247.7	NMD+/PTC+	903	FALSE	903	190	FALSE	2.99546685546911	chr9	train	0.996443
ENSG00000136877.17.novel52	ENSG00000136877.17	ENST00000373247.7	Control	1603	TRUE	1603	3523	TRUE	-0.0446152180251929	chr9	train	0.17539833
ENSG00000136878.15.novel1	ENSG00000136878.15	ENST00000372429.8	Control	2979	FALSE	2979	177	TRUE	0.248407094339653	chr9	train	0.15535296
ENSG00000136878.15.novel2	ENSG00000136878.15	ENST00000372429.8	NMD+/PTC+	871	FALSE	871	445	FALSE	2.17864014282217	chr9	train	0.94114804
ENSG00000137073.25.novel1	ENSG00000137073.25	ENST00000379238.7	NMD+/PTC+	972	FALSE	972	190	FALSE	4.05721133707651	chr9	train	0.9766011
ENSG00000137106.19.novel1	ENSG00000137106.19	ENST00000460882.5	NMD+/PTC+	779	FALSE	779	449	FALSE	3.90082957183161	chr9	train	0.88268507
ENSG00000137200.14.novel1	ENSG00000137200.14	ENST00000373451.9	Control	2615	TRUE	2615	1505	TRUE	0.0285343201601457	chr6	train	0.09728264
ENSG00000137200.14.novel3	ENSG00000137200.14	ENST00000373451.9	NMD+/PTC+	1408	FALSE	1408	180	FALSE	4.35772179144935	chr6	train	0.99683774
ENSG00000137275.17.novel1	ENSG00000137275.17	ENST00000259808.9	NMD+/PTC+	861	FALSE	861	150	FALSE	5.85425490748385	chr6	train	0.95604974
ENSG00000137522.19.novel1	ENSG00000137522.19	ENST00000530137.1	NMD+/PTC+	337	FALSE	337	138	FALSE	3.24294292593669	chr11	train	0.79555404
ENSG00000137522.19.novel2	ENSG00000137522.19	ENST00000530137.1	Control	777	FALSE	777	112	TRUE	0.0420824088476238	chr11	train	0.8654119
ENSG00000137648.21.novel1	ENSG00000137648.21	ENST00000534111.5	NMD+/PTC+	1387	FALSE	1387	150	FALSE	2.24937538128864			
ENSG00000137868.20.novel1	ENSG00000137868.20	ENST00000395105.9	NMD+/PTC-	765	TRUE	765	1311	TRUE	1.80497113549838	chr15	train	0.29821035
ENSG00000137942.19.novel3	ENSG00000137942.19	ENST00000370253.6	NMD+/PTC+	468	FALSE	468	92	FALSE	2.53097576629957	chr1	test	0.97939235
ENSG00000137955.17.novel3	ENSG00000137955.17	ENST00000319942.8	NMD+/PTC+	699	FALSE	699	110	FALSE	1.98209024197636	chr1	test	0.8980616
ENSG00000137955.17.novel7	ENSG00000137955.17	ENST00000319942.8	Control	2222	TRUE	2222	577	TRUE	0.00958911044941211	chr1	test	0.8659126
ENSG00000137996.14.novel1	ENSG00000137996.14	ENST00000370128.9	NMD+/PTC+	770	FALSE	770	159	FALSE	3.90663559808922	chr1	test	0.641148
ENSG00000138018.19.novel1	ENSG00000138018.19	ENST00000260585.12	NMD+/PTC+	792	FALSE	792	49	FALSE	4.07718377737271	chr2	val	0.96839595
ENSG00000138018.19.novel3	ENSG00000138018.19	ENST00000260585.12	Control	926	TRUE	926	1513	TRUE	0.0635555354752869	chr2	val	0.034088068
ENSG00000138035.16.novel3	ENSG00000138035.16	ENST00000447944.7	Control	2335	TRUE	2335	2323	TRUE	0.0377003325267122	chr2	val	0.07537758
ENSG00000138035.16.novel6	ENSG00000138035.16	ENST00000447944.7	NMD+/PTC+	804	FALSE	804	58	FALSE	2.57738926648784	chr2	val	0.9916089
ENSG00000138074.16.novel4	ENSG00000138074.16	ENST00000310574.8	NMD+/PTC+	1359	FALSE	1359	113	FALSE	3.93240660088107	chr2	val	0.9202399
ENSG00000138131.5.novel1	ENSG00000138131.5	ENST00000260702.4	NMD+/PTC+	1137	FALSE	1137	184	FALSE	2.5364824143731	chr10	train	0.97425044
ENSG00000138138.15.novel2	ENSG00000138138.15	ENST00000852090.1	Control	1134	TRUE	1134	2684	TRUE	-0.000241026551935343	chr10	train	0.09740109
ENSG00000138326.22.novel1	ENSG00000138326.22	ENST00000478655.6	NMD+/PTC+	93	FALSE	93	432	FALSE	2.45754985871459	chr10	train	0.72604805
ENSG00000138459.10.novel1	ENSG00000138459.10	ENST00000492406.6	Control	2096	TRUE	2096	2907	TRUE	-0.0552543315642769	chr3	test	0.024044387
ENSG00000138459.10.novel9	ENSG00000138459.10	ENST00000492406.6	NMD+/PTC+	1543	FALSE	1543	69	FALSE	1.77288857820179	chr3	test	0.5447978
ENSG00000138617.17.novel1	ENSG00000138617.17	ENST00000261888.10	NMD+/PTC+	1463	FALSE	1463	112	FALSE	3.89265377752596	chr15	train	0.96008486
ENSG00000138642.17.novel3	ENSG00000138642.17	ENST00000264346.12	NMD+/PTC+	1818	FALSE	1818	114	FALSE	3.41962753146182	chr4	val	0.9281708
ENSG00000138668.21.novel1	ENSG00000138668.21	ENST00000894839.1	NMD+/PTC+	1375	FALSE	1375	98	FALSE	3.81352734937043	chr4	val	0.96885866
ENSG00000138678.12.novel2	ENSG00000138678.12	ENST00000264409.5	NMD+/PTC+	786	FALSE	786	173	FALSE	2.82429867297804	chr4	val	0.9484881
ENSG00000138750.17.novel2	ENSG00000138750.17	ENST00000869721.1	Control	739	TRUE	739	836	TRUE	0.0878020115313269	chr4	val	0.81735104
ENSG00000138785.17.novel2	ENSG00000138785.17	ENST00000451321.6	NMD+/PTC+	846	FALSE	846	150	FALSE	3.59346484873619	chr4	val	0.94234383
ENSG00000138801.10.novel1	ENSG00000138801.10	ENST00000265174.5	Control	2562	TRUE	2562	941	TRUE	-0.0361641410597845	chr4	val	0.7659643
ENSG00000138801.10.novel2	ENSG00000138801.10	ENST00000265174.5	NMD+/PTC+	553	FALSE	553	115	FALSE	1.52448614637199	chr4	val	0.63480717
ENSG00000138942.18.novel2	ENSG00000138942.18	ENST00000883459.1	NMD+/PTC+	484	FALSE	484	55	FALSE	1.07861458144723	chr22	train	0.79158324
ENSG00000139163.17.novel1	ENSG00000139163.17	ENST00000266517.9	NMD+/PTC+	1012	FALSE	1012	103	FALSE	4.72364923610657	chr12	train	0.9798054
ENSG00000139372.15.novel10	ENSG00000139372.15	ENST00000392872.8	NMD+/PTC+	909	FALSE	909	95	FALSE	3.73908644427046	chr12	train	0.94926316
ENSG00000139505.14.novel1	ENSG00000139505.14	ENST00000381801.6	Control	1930	TRUE	1930	3271	TRUE	-0.0211894139119339	chr13	train	0.0528406
ENSG00000139505.14.novel2	ENSG00000139505.14	ENST00000381801.6	NMD+/PTC+	1520	FALSE	1520	132	FALSE	4.03153768957081	chr13	train	0.7940009
ENSG00000139620.14.novel1	ENSG00000139620.14	ENST00000420613.7	NMD+/PTC+	571	FALSE	571	164	FALSE	3.52200841724022	chr12	train	0.9775548
ENSG00000139620.14.novel2	ENSG00000139620.14	ENST00000420613.7	Control	1475	TRUE	1475	965	TRUE	-0.0468920696433691	chr12	train	0.03141213
ENSG00000139626.17.novel1	ENSG00000139626.17	ENST00000267082.10	NMD+/PTC+	2190	FALSE	2190	209	FALSE	3.79712215363939	chr12	train	0.8641571
ENSG00000139636.17.novel1	ENSG00000139636.17	ENST00000267102.13	NMD+/PTC+	1409	FALSE	1409	91	FALSE	3.32473686397143	chr12	train	0.94467133
ENSG00000139651.12.novel1	ENSG00000139651.12	ENST00000416904.5	Control	1387	TRUE	1387	3370	TRUE	0.14572466030055			
ENSG00000139651.12.novel2	ENSG00000139651.12	ENST00000416904.5	NMD+/PTC+	1616	FALSE	1616	263	FALSE	1.42171708952543	chr12	train	0.45575905
ENSG00000140299.15.novel1	ENSG00000140299.15	ENST00000607373.6	NMD+/PTC+	847	FALSE	847	87	FALSE	4.00379897765703	chr15	train	0.9849722
ENSG00000140400.19.novel1	ENSG00000140400.19	ENST00000267978.10	NMD+/PTC+	465	FALSE	465	546	FALSE	2.2973002948066	chr15	train	0.93057317
ENSG00000140416.27.novel3	ENSG00000140416.27	ENST00000358278.7	NMD+/PTC+	1333	FALSE	1333	76	FALSE	4.95125567990431	chr15	train	0.989944
ENSG00000140471.18.novel14	ENSG00000140471.18	ENST00000561308.5	NMD+/PTC+	698	FALSE	698	162	FALSE	3.32596130339878	chr15	train	0.94977355
ENSG00000140471.18.novel2	ENSG00000140471.18	ENST00000561308.5	Control	2465	TRUE	2465	3204	TRUE	0.073703571247127	chr15	train	0.27034226
ENSG00000140521.18.novel32	ENSG00000140521.18	ENST00000268124.11	NMD+/PTC+	3859	FALSE	3859	99	FALSE	4.1468522713403	chr15	train	0.9001188
ENSG00000140521.18.novel33	ENSG00000140521.18	ENST00000268124.11	Control	4805	TRUE	4805	528	TRUE	-0.0100521962554176	chr15	train	0.0627286
ENSG00000140563.17.novel1	ENSG00000140563.17	ENST00000357742.10	Control	3345	TRUE	3345	4987	TRUE	-0.0377284519874834	chr15	train	0.064727925
ENSG00000140563.17.novel4	ENSG00000140563.17	ENST00000357742.10	NMD+/PTC+	1773	FALSE	1773	66	FALSE	2.18885201606762	chr15	train	0.95106864
ENSG00000140598.17.novel2	ENSG00000140598.17	ENST00000268206.12	NMD+/PTC+	1784	FALSE	1784	86	FALSE	3.99761747313524	chr15	train	0.9673953
ENSG00000140598.17.novel50	ENSG00000140598.17	ENST00000268206.12	Control	4000	TRUE	4000	1445	TRUE	0.0763860475400524			
ENSG00000140829.13.novel1	ENSG00000140829.13	ENST00000268482.8	NMD+/PTC+	2919	FALSE	2919	209	FALSE	2.88176647981526	chr16	train	0.9824523
ENSG00000140829.13.novel2	ENSG00000140829.13	ENST00000268482.8	Control	944	TRUE	944	1626	TRUE	0.0161576941638315	chr16	train	0.08686371
ENSG00000140854.14.novel4	ENSG00000140854.14	ENST00000379661.8	NMD+/PTC+	1113	FALSE	1113	191	FALSE	3.91209285010335	chr16	train	0.97480845
ENSG00000140983.16.novel1	ENSG00000140983.16	ENST00000315082.9	NMD+/PTC+	525	FALSE	525	92	FALSE	2.54933280072065	chr16	train	0.9963102
ENSG00000140983.16.novel2	ENSG00000140983.16	ENST00000315082.9	Control	1920	TRUE	1920	695	TRUE	-0.0143682084203435	chr16	train	0.05426777
ENSG00000140992.21.novel1	ENSG00000140992.21	ENST00000342085.9	NMD+/PTC+	880	FALSE	880	69	FALSE	3.06420871758026	chr16	train	0.988189
ENSG00000140995.18.novel5	ENSG00000140995.18	ENST00000418391.6	NMD+/PTC+	530	FALSE	530	188	FALSE	2.33581473308759	chr16	train	0.82411337
ENSG00000141198.17.novel5	ENSG00000141198.17	ENST00000575882.6	NMD+/PTC+	912	FALSE	912	61	FALSE	4.29983028736733	chr17	train	0.99113387
ENSG00000141447.20.novel23	ENSG00000141447.20	ENST00000399443.7	NMD+/PTC+	1006	FALSE	1006	108	FALSE	1.2657496105232			
ENSG00000141452.12.novel1	ENSG00000141452.12	ENST00000269221.8	NMD+/PTC+	436	FALSE	436	87	FALSE	1.8603182293939	chr18	train	0.9889976
ENSG00000141526.19.novel1	ENSG00000141526.19	ENST00000584689.6	NMD+/PTC-	1710	TRUE	1710	7233	TRUE	2.32249271276703	chr17	train	0.06522726
ENSG00000142002.20.novel1	ENSG00000142002.20	ENST00000262960.14	NMD+/PTC+	2747	FALSE	2747	135	FALSE	3.77593067344232	chr19	train	0.88434935
ENSG00000142224.18.novel1	ENSG00000142224.18	ENST00000340758.7	Control	1040	TRUE	1040	3132	TRUE	-0.0456560690000558	chr1	test	0.07077762
ENSG00000142224.18.novel2	ENSG00000142224.18	ENST00000340758.7	NMD+/PTC+	1042	FALSE	1042	445	FALSE	3.99178677646338	chr1	test	0.59380436
ENSG00000142273.14.novel1	ENSG00000142273.14	ENST00000647358.2	NMD+/PTC+	907	FALSE	907	88	FALSE	3.87633191787884	chr19	train	0.9756948
ENSG00000142552.9.novel1	ENSG00000142552.9	ENST00000270645.8	NMD+/PTC+	574	FALSE	574	173	FALSE	3.66452234431963	chr19	train	0.9624777
ENSG00000142687.20.novel2	ENSG00000142687.20	ENST00000469892.7	NMD+/PTC+	2716	FALSE	2716	143	FALSE	2.7893920718594	chr1	test	0.90306383
ENSG00000142765.19.novel2	ENSG00000142765.19	ENST00000318074.9	NMD+/PTC+	974	FALSE	974	97	FALSE	3.27736436683258	chr1	test	0.93451744
ENSG00000142892.16.novel1	ENSG00000142892.16	ENST00000370812.8	NMD+/PTC+	289	FALSE	289	112	FALSE	3.52076442049425	chr1	test	0.9834517
ENSG00000142892.16.novel5	ENSG00000142892.16	ENST00000370812.8	Control	314	TRUE	314	439	TRUE	0.0141506768038437	chr1	test	0.11836917
ENSG00000142920.19.novel2	ENSG00000142920.19	ENST00000910998.1	NMD+/PTC+	1461	FALSE	1461	70	FALSE	1.5125387593474	chr1	test	0.87280005
ENSG00000142945.14.novel1	ENSG00000142945.14	ENST00000372224.9	Control	2290	TRUE	2290	674	TRUE	-0.00762787751594971	chr1	test	0.07586176
ENSG00000142945.14.novel9	ENSG00000142945.14	ENST00000372224.9	NMD+/PTC+	2944	FALSE	2944	143	FALSE	2.62204636649636	chr1	test	0.9758428
ENSG00000143156.15.novel2	ENSG00000143156.15	ENST00000367811.8	NMD+/PTC+	1077	FALSE	1077	65	FALSE	4.54822821907706	chr1	test	0.93935233
ENSG00000143303.13.novel1	ENSG00000143303.13	ENST00000368216.9	NMD+/PTC+	995	FALSE	995	483	FALSE	2.0909993627058	chr1	test	0.88611835
ENSG00000143303.13.novel3	ENSG00000143303.13	ENST00000368216.9	Control	1994	TRUE	1994	354	TRUE	0.0480823668315402	chr1	test	0.08403215
ENSG00000143367.18.novel60	ENSG00000143367.18	ENST00000368848.6	NMD+/PTC+	238	FALSE	238	139	FALSE	2.50873493970133	chr1	test	0.8768129
ENSG00000143418.21.novel9	ENSG00000143418.21	ENST00000368954.10	NMD+/PTC+	990	FALSE	990	164	FALSE	2.02894714521365	chr1	test	0.9616736
ENSG00000143437.22.novel53	ENSG00000143437.22	ENST00000505755.5	NMD+/PTC+	2561	FALSE	2561	100	FALSE	2.1654577107412	chr1	test	0.9966757
ENSG00000143498.19.novel4	ENSG00000143498.19	ENST00000352967.9	Control	1442	TRUE	1442	898	TRUE	0.0595463467765027	chr1	test	0.024831668
ENSG00000143578.17.novel3	ENSG00000143578.17	ENST00000368607.8	NMD+/PTC+	978	FALSE	978	335	FALSE	2.0896478389141	chr1	test	0.88716066
ENSG00000143774.19.novel2	ENSG00000143774.19	ENST00000312726.9	Control	1475	TRUE	1475	294	TRUE	-0.024255291217969	chr1	test	0.18521608
ENSG00000143774.19.novel4	ENSG00000143774.19	ENST00000312726.9	NMD+/PTC-	2145	TRUE	2145	311	TRUE	0.573136571698086			
ENSG00000143797.13.novel1	ENSG00000143797.13	ENST00000305997.8	NMD+/PTC+	558	FALSE	558	96	FALSE	1.35104585149401	chr2	val	0.30609047
ENSG00000143797.13.novel7	ENSG00000143797.13	ENST00000305997.8	Control	1531	TRUE	1531	2733	TRUE	-0.0346733155105548	chr2	val	0.31811926
ENSG00000143801.19.novel7	ENSG00000143801.19	ENST00000422240.6	NMD+/PTC+	1932	FALSE	1932	310	FALSE	2.62296099860086	chr1	test	0.92108464
ENSG00000143811.21.novel1	ENSG00000143811.21	ENST00000343818.11	NMD+/PTC+	413	FALSE	413	1568	FALSE	1.04899985720818			
ENSG00000143811.21.novel8	ENSG00000143811.21	ENST00000343818.11	Control	3247	TRUE	3247	1224	TRUE	0.363826248609651	chr1	test_paralog	0.21452542
ENSG00000143845.15.novel2	ENSG00000143845.15	ENST00000367202.9	NMD+/PTC+	710	FALSE	710	143	FALSE	0.837171293454038			
ENSG00000144118.15.novel1	ENSG00000144118.15	ENST00000272519.10	NMD+/PTC+	413	FALSE	413	178	FALSE	3.65991190600015	chr2	val	0.81892234
ENSG00000144134.20.novel3	ENSG00000144134.20	ENST00000393167.7	NMD+/PTC+	540	FALSE	540	98	FALSE	3.2431077616228	chr2	val	0.98178744
ENSG00000144134.20.novel66	ENSG00000144134.20	ENST00000393167.7	Control	744	TRUE	744	580	TRUE	-0.0265177652436659	chr2	val	0.085132405
ENSG00000144645.17.novel1	ENSG00000144645.17	ENST00000438237.6	Control	1374	TRUE	1374	1177	TRUE	-0.0360820913472562			
ENSG00000144645.17.novel4	ENSG00000144645.17	ENST00000438237.6	NMD+/PTC+	1430	FALSE	1430	150	FALSE	4.04720148819419	chr3	test	0.96308887
ENSG00000144681.12.novel1	ENSG00000144681.12	ENST00000273183.8	Control	777	TRUE	777	3191	TRUE	-0.067202122446042	chr3	test	0.06333627
ENSG00000144681.12.novel3	ENSG00000144681.12	ENST00000273183.8	NMD+/PTC+	737	FALSE	737	82	FALSE	2.15202472365474	chr3	test	0.95455474
ENSG00000144744.19.novel4	ENSG00000144744.19	ENST00000361055.9	NMD+/PTC+	773	FALSE	773	65	FALSE	4.9176845614831	chr3	test	0.9944239
ENSG00000145386.12.novel11	ENSG00000145386.12	ENST00000274026.10	Control	1639	TRUE	1639	1845	TRUE	-0.104583405393189	chr4	val	0.095227376
ENSG00000145386.12.novel2	ENSG00000145386.12	ENST00000274026.10	NMD+/PTC+	845	FALSE	845	224	FALSE	3.20671472905591	chr4	val	0.95402074
ENSG00000145414.10.novel2	ENSG00000145414.10	ENST00000274054.3	Control	1450	TRUE	1450	4774	TRUE	-0.0811244590002216	chr4	val	0.020855801
ENSG00000145723.18.novel4	ENSG00000145723.18	ENST00000399004.7	NMD+/PTC+	1114	FALSE	1114	286	FALSE	2.68672541508112	chr5	test	0.469474
ENSG00000145740.21.novel3	ENSG00000145740.21	ENST00000380860.8	NMD+/PTC+	1622	FALSE	1622	130	FALSE	2.83333122586252	chr5	test	0.96255267
ENSG00000145782.14.novel1	ENSG00000145782.14	ENST00000509910.2	Control	1129	FALSE	1129	567	FALSE	-0.028489754166608	chr5	test	0.5507422
ENSG00000145908.14.novel2	ENSG00000145908.14	ENST00000427179.5	NMD+/PTC-	2192	TRUE	2192	4546	TRUE	2.27863427253596	chr5	test	0.63233477
ENSG00000145908.14.novel4	ENSG00000145908.14	ENST00000427179.5	Control	2236	TRUE	2236	2593	TRUE	0.127930687627791	chr5	test	0.17941977
ENSG00000145919.12.novel1	ENSG00000145919.12	ENST00000311086.9	NMD+/PTC+	1020	FALSE	1020	93	FALSE	3.87688295118572	chr5	test	0.9342251
ENSG00000146054.19.novel30	ENSG00000146054.19	ENST00000334421.5	NMD+/PTC+	2241	FALSE	2241	708	FALSE	1.85816717006444	chr5	test	0.19082032
ENSG00000146232.18.novel1	ENSG00000146232.18	ENST00000619360.6	NMD+/PTC+	726	FALSE	726	223	FALSE	3.239174392936	chr6	train	0.9482876
ENSG00000146232.18.novel24	ENSG00000146232.18	ENST00000619360.6	Control	5590	TRUE	5590	1122	TRUE	0.0635920193272722	chr6	train	0.16773343
ENSG00000146476.12.novel2	ENSG00000146476.12	ENST00000367294.4	Control	811	TRUE	811	910	TRUE	-0.0584870531499202	chr6	train	0.03534888
ENSG00000146574.17.novel1	ENSG00000146574.17	ENST00000316731.13	Control	1224	TRUE	1224	2051	TRUE	0.0151083032700991	chr7	test	0.053014215
ENSG00000146574.17.novel11	ENSG00000146574.17	ENST00000316731.13	NMD+/PTC+	787	FALSE	787	176	FALSE	2.34450719499953	chr7	test	0.97709787
ENSG00000146909.9.novel1	ENSG00000146909.9	ENST00000275820.4	Control	2611	TRUE	2611	2072	TRUE	-0.0397597653309724	chr7	test	0.044007637
ENSG00000146909.9.novel3	ENSG00000146909.9	ENST00000275820.4	NMD+/PTC+	1697	FALSE	1697	403	FALSE	3.29941563906516	chr7	test	0.91501135
ENSG00000146918.21.novel1	ENSG00000146918.21	ENST00000356309.8	Control	3704	TRUE	3704	697	TRUE	-0.0746481385832858	chr7	test	0.06470957
ENSG00000146918.21.novel4	ENSG00000146918.21	ENST00000356309.8	NMD+/PTC+	1552	FALSE	1552	140	FALSE	3.16290344307198	chr7	test	0.99407357
ENSG00000147421.19.novel3	ENSG00000147421.19	ENST00000887447.1	Control	1528	FALSE	1528	52	TRUE	-0.0280882681109197	chr8	train	0.41177088
ENSG00000147421.19.novel5	ENSG00000147421.19	ENST00000887447.1	NMD+/PTC+	1570	FALSE	1570	185	FALSE	1.63955414733808	chr8	train	0.7657772
ENSG00000147475.18.novel2	ENSG00000147475.18	ENST00000648919.1	NMD+/PTC+	340	FALSE	340	62	FALSE	1.99072386503318	chr8	train	0.977966
ENSG00000147576.18.novel1	ENSG00000147576.18	ENST00000396623.8	Control	1380	TRUE	1380	639	TRUE	0.0653036650721424	chr8	train	0.25025633
ENSG00000147576.18.novel2	ENSG00000147576.18	ENST00000396623.8	NMD+/PTC+	161	FALSE	161	54	FALSE	2.28567826295599	chr8	train	0.7974808
ENSG00000147654.17.novel34	ENSG00000147654.17	ENST00000337573.10	NMD+/PTC+	710	FALSE	710	189	FALSE	2.88610592470584	chr8	train	0.9352695
ENSG00000147854.19.novel1	ENSG00000147854.19	ENST00000276893.10	NMD+/PTC+	797	FALSE	797	219	FALSE	2.81143837747125	chr9	train	0.99608684
ENSG00000148110.18.novel1	ENSG00000148110.18	ENST00000375344.8	Control	1589	FALSE	1589	143	TRUE	0.0026143802134018	chr9	train	0.8828278
