gene_id	dominant_isoform_id	non_dominant_isoform_id	dom_start_codon	both_valid_atg	dom_scanned_orf_length_nt	comp_scanned_orf_length_nt	dom_stop_codon_type	comp_stop_codon_type	dom_reached_end	comp_reached_end	dom_ptc_distance	comp_ptc_distance	dom_has_ptc	comp_has_ptc	orf_length_diff	n_cds_events	net_shift	net_frame_status
ENSG00000101076	ENST00000684046.1	ENST00000684136.1	44401397	FALSE	423	279	TAG	TAG	FALSE	FALSE	-63	-14	NA	NA	-144	NA	NA	NA
ENSG00000101076	ENST00000684136.1	ENST00000681977.1	44401397	FALSE	279	450	TAG	TGA	FALSE	FALSE	-14	-185	NA	NA	171	NA	NA	NA
ENSG00000101076	ENST00000684136.1	ENST00000684046.1	44401397	FALSE	279	423	TAG	TAG	FALSE	FALSE	-14	-63	NA	NA	144	NA	NA	NA
ENSG00000101150	ENST00000348257.9	PB.19805.46	63865366	TRUE	558	375	TAA	TGA	FALSE	FALSE	-94	804	FALSE	TRUE	-183	2	-9298	frame_disrupted
ENSG00000101246	ENST00000878287.1	ENST00000915676.1	63707091	TRUE	603	603	TAG	TAG	FALSE	FALSE	-86	-86	FALSE	FALSE	0	NA	NA	NA
ENSG00000101246	ENST00000878287.1	ENST00000915677.1	63707091	TRUE	603	576	TAG	TAG	FALSE	FALSE	-86	-86	FALSE	FALSE	-27	1	-27	frame_preserved
ENSG00000102384	PB.34054.7	PB.34054.15	101101071	TRUE	2178	654	TAA	TGA	FALSE	FALSE	-133	1384	FALSE	TRUE	-1524	4	-7	frame_disrupted
ENSG00000102384	PB.34054.7	PB.34054.13	101101071	TRUE	2178	2268	TAA	TAA	FALSE	FALSE	-133	-133	FALSE	FALSE	90	2	-748	frame_disrupted
ENSG00000102384	PB.34054.7	PB.34054.12	101101071	TRUE	2178	744	TAA	TGA	FALSE	FALSE	-133	1390	FALSE	TRUE	-1434	2	89	frame_disrupted
ENSG00000102384	PB.34054.7	PB.34054.5	101101071	TRUE	2178	2268	TAA	TAA	FALSE	FALSE	-133	-133	FALSE	FALSE	90	1	90	frame_preserved
ENSG00000102384	PB.34054.7	PB.34054.36	101101071	TRUE	2178	2268	TAA	TAA	FALSE	FALSE	-133	-133	FALSE	FALSE	90	1	90	frame_preserved
ENSG00000102384	PB.34054.7	ENST00000684367.1	101101071	TRUE	2178	2268	TAA	TAA	FALSE	FALSE	-133	-133	FALSE	FALSE	90	1	90	frame_preserved
ENSG00000103707	ENST00000543678.1	ENST00000901059.1	65029613	TRUE	432	1320	TGA	TAG	FALSE	FALSE	62	-193	TRUE	FALSE	888	3	379	frame_disrupted
ENSG00000103707	ENST00000543678.1	ENST00000901061.1	65029613	TRUE	432	1143	TGA	TAG	FALSE	FALSE	62	-193	TRUE	FALSE	711	2	202	frame_disrupted
ENSG00000103707	ENST00000543678.1	ENST00000901062.1	65029613	TRUE	432	1434	TGA	TAG	FALSE	FALSE	62	-193	TRUE	FALSE	1002	3	379	frame_disrupted
ENSG00000103707	ENST00000543678.1	PB.10797.8	65029613	TRUE	432	432	TGA	TGA	FALSE	FALSE	62	316	TRUE	TRUE	0	NA	NA	NA
ENSG00000103707	ENST00000543678.1	ENST00000901063.1	65029613	TRUE	432	1305	TGA	TAG	FALSE	FALSE	62	-193	TRUE	FALSE	873	3	379	frame_disrupted
ENSG00000104047	PB.10576.28	PB.10576.27	49631056	TRUE	651	651	TAG	TAG	FALSE	FALSE	-246	-246	FALSE	FALSE	0	NA	NA	NA
ENSG00000104047	ENST00000916087.1	ENST00000916091.1	49625168	TRUE	1005	912	TAG	TAG	FALSE	FALSE	-246	-246	FALSE	FALSE	-93	1	-93	frame_preserved
ENSG00000104723	ENST00000877722.1	PB.30588.15	15540431	TRUE	1044	1041	TGA	TGA	FALSE	FALSE	48	-14	FALSE	FALSE	-3	1	-65	frame_disrupted
ENSG00000104723	ENST00000877722.1	PB.30588.16	15540431	TRUE	1044	1041	TGA	TGA	FALSE	FALSE	48	-14	FALSE	FALSE	-3	1	-65	frame_disrupted
ENSG00000104723	ENST00000877722.1	PB.30588.5	15540431	TRUE	1044	1041	TGA	TGA	FALSE	FALSE	48	-14	FALSE	FALSE	-3	1	-65	frame_disrupted
ENSG00000105290	ENST00000898020.1	ENST00000898025.1	35868637	TRUE	1941	1830	TGA	TGA	FALSE	FALSE	-97	-97	FALSE	FALSE	-111	3	-111	frame_preserved
ENSG00000105290	ENST00000898020.1	PB.15525.100	35868637	TRUE	1941	1962	TGA	TGA	FALSE	FALSE	-97	-97	FALSE	FALSE	21	1	21	frame_preserved
ENSG00000105355	ENST00000884460.1	PB.14908.25	4861394	TRUE	1290	1302	TAG	TAG	FALSE	FALSE	-343	-343	FALSE	FALSE	12	1	12	frame_preserved
ENSG00000105355	ENST00000884460.1	ENST00000884467.1	4861394	TRUE	1290	1302	TAG	TAG	FALSE	FALSE	-343	-343	FALSE	FALSE	12	1	12	frame_preserved
ENSG00000105355	ENST00000884460.1	PB.14908.29	4861394	TRUE	1290	1326	TAG	TAG	FALSE	FALSE	-343	-343	FALSE	FALSE	36	2	36	frame_preserved
ENSG00000105402	ENST00000597274.5	PB.15915.29	47514940	TRUE	222	885	TAA	TAA	FALSE	FALSE	117	55	TRUE	TRUE	663	1	80	frame_disrupted
ENSG00000105402	ENST00000597274.5	PB.15915.42	47514940	TRUE	222	642	TAA	TGA	FALSE	FALSE	117	58	TRUE	TRUE	420	1	80	frame_disrupted
ENSG00000105419	PB.15911.7	ENST00000943577.1	47419081	TRUE	1125	1161	TAG	TAG	FALSE	FALSE	-48	19	FALSE	FALSE	36	3	36	frame_preserved
ENSG00000105419	ENST00000943577.1	ENST00000913846.1	47419081	TRUE	1161	990	TAG	TAG	FALSE	FALSE	19	19	FALSE	FALSE	-171	3	-171	frame_preserved
ENSG00000105419	ENST00000943577.1	ENST00000913847.1	47419081	TRUE	1161	975	TAG	TAG	FALSE	FALSE	19	19	FALSE	FALSE	-186	3	-186	frame_preserved
ENSG00000105419	ENST00000943577.1	PB.15911.7	47419081	TRUE	1161	1125	TAG	TAG	FALSE	FALSE	19	-48	FALSE	FALSE	-36	3	-36	frame_preserved
ENSG00000105419	ENST00000943577.1	ENST00000943575.1	47419081	TRUE	1161	690	TAG	TAG	FALSE	FALSE	19	19	FALSE	FALSE	-471	3	-471	frame_preserved
ENSG00000105700	ENST00000595073.5	ENST00000859406.1	18562057	TRUE	528	528	TAG	TAG	FALSE	FALSE	50	-228	FALSE	FALSE	0	1	0	frame_preserved
ENSG00000105700	ENST00000595073.5	ENST00000599000.5	18562057	TRUE	528	384	TAG	TGA	FALSE	FALSE	50	-131	FALSE	FALSE	-144	2	-1839	frame_preserved
ENSG00000105700	ENST00000599000.5	ENST00000859406.1	18562057	TRUE	384	528	TGA	TAG	FALSE	FALSE	-131	-228	FALSE	FALSE	144	1	-140	frame_disrupted
ENSG00000105700	ENST00000599000.5	ENST00000595073.5	18562057	TRUE	384	528	TGA	TAG	FALSE	FALSE	-131	50	FALSE	FALSE	144	1	-140	frame_disrupted
ENSG00000105707	ENST00000863220.1	ENST00000863221.1	35042507	TRUE	1107	1128	TGA	TGA	FALSE	FALSE	-37	-37	FALSE	FALSE	21	3	21	frame_preserved
ENSG00000105707	ENST00000863220.1	ENST00000863223.1	35042507	TRUE	1107	1119	TGA	TGA	FALSE	FALSE	-37	-37	FALSE	FALSE	12	3	12	frame_preserved
ENSG00000105707	ENST00000863220.1	PB.15499.1	35042507	TRUE	1107	828	TGA	TAA	FALSE	FALSE	-37	-18	FALSE	FALSE	-279	3	-4331	frame_disrupted
ENSG00000105707	ENST00000863220.1	ENST00000863227.1	35042507	TRUE	1107	933	TGA	TGA	FALSE	FALSE	-37	-37	FALSE	FALSE	-174	1	-174	frame_preserved
ENSG00000105707	PB.15499.1	ENST00000863193.1	35042507	TRUE	828	1251	TAA	TGA	FALSE	FALSE	-18	-37	FALSE	FALSE	423	1	-1034	frame_disrupted
ENSG00000105707	PB.15499.1	ENST00000863220.1	35042507	TRUE	828	1107	TAA	TGA	FALSE	FALSE	-18	-37	FALSE	FALSE	279	3	-1178	frame_disrupted
ENSG00000105707	PB.15499.1	ENST00000863221.1	35042507	TRUE	828	1128	TAA	TGA	FALSE	FALSE	-18	-37	FALSE	FALSE	300	2	-1157	frame_disrupted
ENSG00000105707	PB.15499.1	ENST00000863223.1	35042507	TRUE	828	1119	TAA	TGA	FALSE	FALSE	-18	-37	FALSE	FALSE	291	2	-1166	frame_disrupted
ENSG00000106070	PB.29246.57	PB.29246.90	50674623	TRUE	1407	1608	TAG	TGA	FALSE	FALSE	-32	-145	FALSE	FALSE	201	1	88	frame_disrupted
ENSG00000106078	PB.29251.78	PB.29251.155	51316633	TRUE	3954	3888	TGA	TGA	FALSE	FALSE	-16	-16	FALSE	FALSE	-66	2	-66	frame_preserved
ENSG00000106078	PB.29251.78	PB.29251.101	51316633	TRUE	3954	3519	TGA	TGA	FALSE	FALSE	-16	-16	FALSE	FALSE	-435	2	-435	frame_preserved
ENSG00000106565	ENST00000854815.1	ENST00000854879.1	150796569	TRUE	810	810	TGA	TGA	FALSE	FALSE	-91	-91	FALSE	FALSE	0	NA	NA	NA
ENSG00000106565	ENST00000854815.1	ENST00000450753.2	150796569	TRUE	810	699	TGA	TGA	FALSE	FALSE	-91	-91	FALSE	FALSE	-111	1	-111	frame_preserved
ENSG00000106565	ENST00000854815.1	ENST00000854880.1	150796569	TRUE	810	810	TGA	TGA	FALSE	FALSE	-91	-91	FALSE	FALSE	0	NA	NA	NA
ENSG00000107669	ENST00000687089.1	ENST00000686786.1	121927949	TRUE	1668	234	TGA	TGA	FALSE	FALSE	-177	1039	FALSE	TRUE	-1434	5	-218	frame_disrupted
ENSG00000107669	ENST00000687089.1	ENST00000686451.1	121927949	TRUE	1668	153	TGA	TGA	FALSE	FALSE	-177	1097	FALSE	TRUE	-1515	6	-241	frame_disrupted
ENSG00000107669	ENST00000687089.1	ENST00000904052.1	121927949	TRUE	1668	1659	TGA	TGA	FALSE	FALSE	-177	-177	FALSE	FALSE	-9	5	-9	frame_preserved
ENSG00000107669	ENST00000687089.1	PB.4704.70	121927949	TRUE	1668	1269	TGA	TAA	FALSE	FALSE	-177	-259	FALSE	FALSE	-399	6	-481	frame_disrupted
ENSG00000107669	ENST00000686451.1	ENST00000687089.1	121927949	TRUE	153	1668	TGA	TGA	FALSE	FALSE	1097	-177	TRUE	FALSE	1515	2	127	frame_disrupted
ENSG00000107669	ENST00000686451.1	ENST00000691226.1	121927949	TRUE	153	153	TGA	TAA	FALSE	FALSE	1097	388	TRUE	TRUE	0	1	-104	frame_disrupted
ENSG00000107669	ENST00000686451.1	PB.4704.70	121927949	TRUE	153	1269	TGA	TAA	FALSE	FALSE	1097	-259	TRUE	FALSE	1116	2	127	frame_disrupted
ENSG00000107719	ENST00000915443.1	ENST00000915441.1	70525952	TRUE	2532	2565	TAG	TAG	FALSE	FALSE	-151	-151	FALSE	FALSE	33	2	33	frame_preserved
ENSG00000107719	ENST00000915443.1	ENST00000915445.1	70525952	TRUE	2532	2412	TAG	TAG	FALSE	FALSE	-151	-151	FALSE	FALSE	-120	2	-120	frame_preserved
ENSG00000107719	ENST00000915443.1	ENST00000893837.1	70525952	TRUE	2532	2235	TAG	TAG	FALSE	FALSE	-151	-151	FALSE	FALSE	-297	4	-297	frame_preserved
ENSG00000108465	PB.13420.94	PB.13420.96	47975891	TRUE	843	843	TGA	TGA	FALSE	FALSE	-64	-64	FALSE	FALSE	0	1	0	frame_preserved
ENSG00000109861	ENST00000880824.1	ENST00000393301.5	88337672	TRUE	1233	495	TAG	TAA	FALSE	FALSE	-501	-5	FALSE	FALSE	-738	3	-32322	frame_preserved
ENSG00000109861	ENST00000880824.1	ENST00000678554.1	88337672	TRUE	1233	906	TAG	TGA	FALSE	FALSE	-501	88	FALSE	TRUE	-327	2	-760	frame_disrupted
ENSG00000109861	ENST00000880824.1	PB.6013.6	88337672	TRUE	1233	1389	TAG	TAG	FALSE	FALSE	-501	-501	FALSE	FALSE	156	1	156	frame_preserved
ENSG00000109861	ENST00000880824.1	ENST00000880825.1	88337672	TRUE	1233	1377	TAG	TAG	FALSE	FALSE	-501	-501	FALSE	FALSE	144	1	144	frame_preserved
ENSG00000109906	ENST00000959068.1	ENST00000865551.1	114063301	TRUE	2019	2142	TGA	TGA	FALSE	FALSE	-228	-228	FALSE	FALSE	123	1	123	frame_preserved
ENSG00000109906	ENST00000959068.1	ENST00000682971.1	114063301	TRUE	2019	2019	TGA	TGA	FALSE	FALSE	-228	-228	FALSE	FALSE	0	NA	NA	NA
ENSG00000109906	ENST00000959068.1	PB.6245.6	114063301	TRUE	2019	2019	TGA	TGA	FALSE	FALSE	-228	-228	FALSE	FALSE	0	NA	NA	NA
ENSG00000109906	ENST00000682971.1	ENST00000865551.1	114063301	TRUE	2019	2142	TGA	TGA	FALSE	FALSE	-228	-228	FALSE	FALSE	123	1	123	frame_preserved
ENSG00000109906	ENST00000682971.1	ENST00000959068.1	114063301	TRUE	2019	2019	TGA	TGA	FALSE	FALSE	-228	-228	FALSE	FALSE	0	NA	NA	NA
ENSG00000110090	ENST00000569129.5	PB.5737.1	68815474	TRUE	353	2319	NA	TAA	TRUE	FALSE	NA	780	NA	TRUE	1966	NA	NA	NA
ENSG00000110090	ENST00000569129.5	PB.5737.9	68815474	TRUE	353	2319	NA	TAA	TRUE	FALSE	NA	1449	NA	TRUE	1966	NA	NA	NA
ENSG00000113924	ENST00000955340.1	ENST00000898841.1	120682111	TRUE	1257	1257	TGA	TGA	FALSE	FALSE	-148	-148	FALSE	FALSE	0	4	0	frame_preserved
ENSG00000113924	ENST00000955340.1	ENST00000898832.1	120682111	TRUE	1257	1026	TGA	TGA	FALSE	FALSE	-148	-148	FALSE	FALSE	-231	4	-231	frame_preserved
ENSG00000114956	ENST00000893381.1	ENST00000893380.1	73926911	TRUE	414	789	TAA	TAA	FALSE	FALSE	-25	-25	FALSE	FALSE	375	4	375	frame_preserved
ENSG00000114956	ENST00000893381.1	ENST00000915417.1	73926911	TRUE	414	312	TAA	TAA	FALSE	FALSE	-25	-25	FALSE	FALSE	-102	2	-102	frame_preserved
ENSG00000114956	ENST00000893381.1	ENST00000348222.3	73926911	TRUE	414	567	TAA	TAA	FALSE	FALSE	-25	-25	FALSE	FALSE	153	3	153	frame_preserved
ENSG00000114956	ENST00000893381.1	ENST00000893377.1	73926911	TRUE	414	813	TAA	TAA	FALSE	FALSE	-25	-25	FALSE	FALSE	399	3	399	frame_preserved
ENSG00000115446	ENST00000903456.1	PB.17361.9	98609760	TRUE	777	546	TAA	TAG	FALSE	FALSE	-135	-146	FALSE	FALSE	-231	1	0	frame_preserved
ENSG00000115446	PB.17361.1	PB.17361.2	98610807	TRUE	465	465	TAA	TAA	FALSE	FALSE	-135	-135	FALSE	FALSE	0	1	0	frame_preserved
ENSG00000115685	PB.18905.15	PB.18905.1	241150496	TRUE	339	951	TGA	TGA	FALSE	FALSE	-288	-175	FALSE	FALSE	612	1	-1080	frame_preserved
ENSG00000115685	PB.18905.15	PB.18905.17	241150496	TRUE	339	978	TGA	TGA	FALSE	FALSE	-288	-160	FALSE	FALSE	639	1	-951	frame_preserved
ENSG00000115685	PB.18905.15	PB.18905.12	241150496	TRUE	339	339	TGA	TGA	FALSE	FALSE	-288	-288	FALSE	FALSE	0	NA	NA	NA
ENSG00000115685	PB.18905.1	PB.18905.15	241150496	TRUE	951	339	TGA	TGA	FALSE	FALSE	-175	-288	FALSE	FALSE	-612	1	-29097	frame_preserved
ENSG00000115685	PB.18905.1	PB.18905.17	241150496	TRUE	951	978	TGA	TGA	FALSE	FALSE	-175	-160	FALSE	FALSE	27	3	-8066	frame_disrupted
ENSG00000116489	PB.1722.7	ENST00000263168.4	112619845	TRUE	954	858	TAA	TAA	FALSE	FALSE	-235	-139	FALSE	FALSE	-96	1	-96	frame_preserved
ENSG00000116489	ENST00000263168.4	PB.1722.7	112619845	TRUE	858	954	TAA	TAA	FALSE	FALSE	-139	-235	FALSE	FALSE	96	1	96	frame_preserved
ENSG00000116668	ENST00000367500.9	ENST00000860010.1	185160842	TRUE	2700	2700	TAA	TAA	FALSE	FALSE	-128	-128	FALSE	FALSE	0	NA	NA	NA
ENSG00000116668	ENST00000367500.9	ENST00000860009.1	185160842	TRUE	2700	2598	TAA	TAA	FALSE	FALSE	-128	-128	FALSE	FALSE	-102	1	-102	frame_preserved
ENSG00000116668	ENST00000367500.9	ENST00000932221.1	185160842	TRUE	2700	2700	TAA	TAA	FALSE	FALSE	-128	-128	FALSE	FALSE	0	NA	NA	NA
ENSG00000117640	PB.497.17	PB.497.13	25826667	TRUE	585	585	TGA	TGA	FALSE	FALSE	-104	-104	FALSE	FALSE	0	NA	NA	NA
ENSG00000117640	PB.497.17	PB.497.10	25826667	TRUE	585	585	TGA	TGA	FALSE	FALSE	-104	-104	FALSE	FALSE	0	NA	NA	NA
ENSG00000117682	ENST00000919039.1	PB.519.12	26432946	TRUE	780	891	TGA	TGA	FALSE	FALSE	-235	-235	FALSE	FALSE	111	3	111	frame_preserved
ENSG00000118137	ENST00000855319.1	ENST00000236850.5	116837387	TRUE	723	801	TGA	TGA	FALSE	FALSE	-602	-602	FALSE	FALSE	78	1	78	frame_preserved
ENSG00000119041	PB.18258.15	PB.18258.11	196799611	TRUE	2658	2658	TAA	TAA	FALSE	FALSE	-121	-121	FALSE	FALSE	0	2	0	frame_preserved
ENSG00000119041	PB.18258.15	PB.18258.48	196799611	TRUE	2658	1416	TAA	TGA	FALSE	FALSE	-121	1110	FALSE	TRUE	-1242	1	-11	frame_disrupted
ENSG00000121005	ENST00000262207.9	PB.31101.11	74985988	TRUE	1500	1500	TGA	TGA	FALSE	FALSE	-50	-50	FALSE	FALSE	0	NA	NA	NA
ENSG00000121005	ENST00000262207.9	PB.31101.2	74985988	TRUE	1500	1500	TGA	TGA	FALSE	FALSE	-50	-50	FALSE	FALSE	0	NA	NA	NA
ENSG00000121621	ENST00000263181.7	ENST00000903297.1	28097947	TRUE	2694	2694	TAA	TAA	FALSE	FALSE	-81	-81	FALSE	FALSE	0	NA	NA	NA
ENSG00000122783	ENST00000873607.1	ENST00000873608.1	135168922	TRUE	471	432	TAG	TAG	FALSE	FALSE	-259	-259	FALSE	FALSE	-39	2	-39	frame_preserved
ENSG00000122783	ENST00000873607.1	PB.30164.72	135168922	TRUE	471	471	TAG	TAG	FALSE	FALSE	-259	-259	FALSE	FALSE	0	NA	NA	NA
ENSG00000122783	ENST00000873607.1	PB.30164.144	135168922	TRUE	471	471	TAG	TAG	FALSE	FALSE	-259	-259	FALSE	FALSE	0	NA	NA	NA
ENSG00000122783	ENST00000873607.1	PB.30164.101	135168922	TRUE	471	471	TAG	TAG	FALSE	FALSE	-259	-259	FALSE	FALSE	0	NA	NA	NA
ENSG00000123472	ENST00000870203.1	ENST00000870210.1	46668322	TRUE	921	666	TAG	TAG	FALSE	FALSE	-193	-193	FALSE	FALSE	-255	3	-255	frame_preserved
ENSG00000123472	ENST00000870203.1	ENST00000574428.6	46668322	TRUE	921	984	TAG	TAG	FALSE	FALSE	-193	-193	FALSE	FALSE	63	1	63	frame_preserved
ENSG00000123560	ENST00000951435.1	ENST00000621218.5	103776996	TRUE	726	831	TGA	TGA	FALSE	FALSE	-70	-70	FALSE	FALSE	105	1	105	frame_preserved
ENSG00000123560	ENST00000621218.5	ENST00000951435.1	103776996	TRUE	831	726	TGA	TGA	FALSE	FALSE	-70	-70	FALSE	FALSE	-105	1	-105	frame_preserved
ENSG00000123612	ENST00000243349.13	ENST00000906710.1	157628644	TRUE	1479	1401	TAA	TAA	FALSE	FALSE	-124	-124	FALSE	FALSE	-78	1	-78	frame_preserved
ENSG00000123843	ENST00000873250.1	ENST00000873251.1	207089532	TRUE	744	747	TAA	TAA	FALSE	FALSE	-127	-139	FALSE	FALSE	3	3	3	frame_preserved
ENSG00000124313	ENST00000638583.1	PB.33800.22	53281521	TRUE	336	2751	TAA	TAG	FALSE	FALSE	-98	-12	FALSE	FALSE	2415	2	-636	frame_preserved
ENSG00000125826	ENST00000400245.3	PB.18945.4	408758	TRUE	366	1542	TGA	TGA	FALSE	FALSE	-149	-79	FALSE	FALSE	1176	1	-353	frame_disrupted
ENSG00000125826	ENST00000400245.3	PB.18945.13	408758	TRUE	366	1530	TGA	TGA	FALSE	FALSE	-149	-79	FALSE	FALSE	1164	2	-404	frame_disrupted
ENSG00000125826	ENST00000400245.3	PB.18945.23	408758	TRUE	366	1518	TGA	TGA	FALSE	FALSE	-149	-79	FALSE	FALSE	1152	2	-404	frame_disrupted
ENSG00000128294	ENST00000910410.1	ENST00000910425.1	26541630	TRUE	1131	1131	TGA	TGA	FALSE	FALSE	9	9	FALSE	FALSE	0	NA	NA	NA
ENSG00000128294	ENST00000910410.1	ENST00000910416.1	26541630	TRUE	1131	1131	TGA	TGA	FALSE	FALSE	9	9	FALSE	FALSE	0	NA	NA	NA
ENSG00000128294	ENST00000910410.1	ENST00000910412.1	26541630	TRUE	1131	1131	TGA	TGA	FALSE	FALSE	9	9	FALSE	FALSE	0	NA	NA	NA
ENSG00000128294	ENST00000910410.1	ENST00000910413.1	26541630	TRUE	1131	1131	TGA	TGA	FALSE	FALSE	9	-40	FALSE	FALSE	0	1	0	frame_preserved
ENSG00000128694	PB.18204.12	PB.18204.17	189761640	TRUE	1242	1242	TGA	TGA	FALSE	FALSE	30	440	FALSE	TRUE	0	NA	NA	NA
ENSG00000128694	PB.18204.12	PB.18204.8	189761640	TRUE	1242	1092	TGA	TGA	FALSE	FALSE	30	108	FALSE	TRUE	-150	1	-72	frame_preserved
ENSG00000129473	PB.9202.93	PB.9202.90	23310630	TRUE	300	300	TAG	TAG	FALSE	FALSE	NA	NA	FALSE	FALSE	0	NA	NA	NA
ENSG00000129473	PB.9202.93	PB.9202.79	23310630	TRUE	300	300	TAG	TAG	FALSE	FALSE	NA	-2115	FALSE	FALSE	0	NA	NA	NA
ENSG00000129968	ENST00000887333.1	PB.14810.3	1881566	TRUE	930	528	TAG	TGA	FALSE	FALSE	-224	2411	FALSE	TRUE	-402	1	0	frame_preserved
ENSG00000129968	ENST00000887333.1	ENST00000887330.1	1881566	TRUE	930	876	TAG	TAG	FALSE	FALSE	-224	-224	FALSE	FALSE	-54	1	-54	frame_preserved
ENSG00000129968	ENST00000887333.1	PB.14810.10	1881566	TRUE	930	528	TAG	TGA	FALSE	FALSE	-224	2411	FALSE	TRUE	-402	1	0	frame_preserved
ENSG00000129968	ENST00000887333.1	PB.14810.9	1881566	TRUE	930	930	TAG	TAG	FALSE	FALSE	-224	-224	FALSE	FALSE	0	1	0	frame_preserved
ENSG00000129968	ENST00000887330.1	PB.14810.3	1881566	TRUE	876	528	TAG	TGA	FALSE	FALSE	-224	2411	FALSE	TRUE	-348	1	0	frame_preserved
ENSG00000129968	ENST00000887330.1	ENST00000887333.1	1881566	TRUE	876	930	TAG	TAG	FALSE	FALSE	-224	-224	FALSE	FALSE	54	1	54	frame_preserved
ENSG00000130816	PB.15042.88	PB.15042.9	10180431	TRUE	4533	4485	TAG	TAG	FALSE	FALSE	-33	-33	FALSE	FALSE	-48	1	-48	frame_preserved
ENSG00000131435	PB.26006.7	PB.26006.5	132257735	TRUE	1314	990	TGA	TGA	FALSE	FALSE	-203	-203	FALSE	FALSE	-324	1	0	frame_preserved
ENSG00000131435	PB.26006.7	PB.26006.1	132257735	TRUE	1314	1314	TGA	TGA	FALSE	FALSE	-203	-203	FALSE	FALSE	0	1	0	frame_preserved
ENSG00000131437	ENST00000928468.1	ENST00000928467.1	132737419	TRUE	2028	2094	TAA	TAA	FALSE	FALSE	-47	-47	FALSE	FALSE	66	2	66	frame_preserved
ENSG00000134202	ENST00000256594.7	PB.1673.2	109740287	TRUE	675	675	TGA	TGA	FALSE	FALSE	-97	-97	FALSE	FALSE	0	NA	NA	NA
ENSG00000134297	PB.7067.16	PB.7067.1	45174365	TRUE	1173	1173	TAA	TAA	FALSE	FALSE	NA	-1451	FALSE	FALSE	0	NA	NA	NA
ENSG00000134297	PB.7067.16	PB.7067.12	45174365	TRUE	1173	1173	TAA	TAA	FALSE	FALSE	NA	-1451	FALSE	FALSE	0	NA	NA	NA
ENSG00000134297	PB.7067.16	PB.7067.17	45174365	TRUE	1173	1173	TAA	TAA	FALSE	FALSE	NA	NA	FALSE	FALSE	0	NA	NA	NA
ENSG00000134297	PB.7067.16	PB.7067.2	45174365	TRUE	1173	1173	TAA	TAA	FALSE	FALSE	NA	-3242	FALSE	FALSE	0	NA	NA	NA
ENSG00000134716	ENST00000905910.1	ENST00000905907.1	59926746	TRUE	1419	1497	TAA	TAA	FALSE	FALSE	-177	-177	FALSE	FALSE	78	2	78	frame_preserved
ENSG00000134716	ENST00000905910.1	ENST00000468257.2	59926746	TRUE	1419	1206	TAA	TAG	FALSE	FALSE	-177	274	FALSE	TRUE	-213	2	238	frame_disrupted
ENSG00000134716	ENST00000905910.1	ENST00000905908.1	59926746	TRUE	1419	1359	TAA	TAA	FALSE	FALSE	-177	-177	FALSE	FALSE	-60	3	-60	frame_preserved
ENSG00000134716	ENST00000905910.1	ENST00000905909.1	59926746	TRUE	1419	1311	TAA	TAA	FALSE	FALSE	-177	-177	FALSE	FALSE	-108	2	-108	frame_preserved
ENSG00000134897	PB.9006.53	PB.9006.77	102807268	TRUE	1530	1509	TGA	TGA	FALSE	FALSE	-313	-292	FALSE	FALSE	-21	1	-21	frame_preserved
ENSG00000134897	PB.9006.53	PB.9006.10	102807268	TRUE	1530	1509	TGA	TGA	FALSE	FALSE	-313	-292	FALSE	FALSE	-21	1	-21	frame_preserved
ENSG00000134897	PB.9006.53	PB.9006.211	102807268	TRUE	1530	1509	TGA	TGA	FALSE	FALSE	-313	-292	FALSE	FALSE	-21	1	-21	frame_preserved
ENSG00000134897	PB.9006.53	PB.9006.51	102807268	TRUE	1530	1530	TGA	TGA	FALSE	FALSE	-313	-313	FALSE	FALSE	0	NA	NA	NA
ENSG00000134897	PB.9006.53	PB.9006.207	102807268	TRUE	1530	1509	TGA	TGA	FALSE	FALSE	-313	-292	FALSE	FALSE	-21	1	-21	frame_preserved
ENSG00000134954	PB.6456.1	PB.6456.39	128521994	TRUE	1323	276	TGA	TAG	FALSE	FALSE	-214	NA	FALSE	FALSE	-1047	2	-56913	frame_preserved
ENSG00000135299	ENST00000522441.5	PB.27855.74	89566977	TRUE	2181	2103	TAG	TAG	FALSE	FALSE	-570	-570	FALSE	FALSE	-78	1	-78	frame_preserved
ENSG00000135596	PB.28009.75	PB.28009.15	109452384	TRUE	2250	2508	TAG	TAG	FALSE	FALSE	-147	-147	FALSE	FALSE	258	1	258	frame_preserved
ENSG00000135972	PB.17434.6	PB.17434.17	105049306	TRUE	918	918	TAA	TAA	FALSE	FALSE	-90	-90	FALSE	FALSE	0	NA	NA	NA
ENSG00000136147	ENST00000496623.5	ENST00000941733.1	49496002	TRUE	477	747	TAA	TAG	FALSE	FALSE	-154	-153	FALSE	FALSE	270	1	-817	frame_disrupted
ENSG00000136231	PB.28950.92	PB.28950.7	23351516	TRUE	1266	1266	TAA	TAA	FALSE	FALSE	-97	-97	FALSE	FALSE	0	NA	NA	NA
ENSG00000136231	PB.28950.92	PB.28950.6	23351516	TRUE	1266	1266	TAA	TAA	FALSE	FALSE	-97	-97	FALSE	FALSE	0	NA	NA	NA
ENSG00000136492	ENST00000923499.1	ENST00000923498.1	61861539	TRUE	3546	3687	TAA	TAA	FALSE	FALSE	-843	-843	FALSE	FALSE	141	1	141	frame_preserved
